Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Thursday, November 3, 2022",repiar,Custom Repairs,,,,15.0,,,15.0,Female,19.0,Occasional,4.4
"Thursday, November 3, 2022",10k charm,Charm,10k Gold,63.0,,135.68,,,135.68,Female,44.0,Occasional,4.2
"Friday, November 4, 2022",10k gold charm,Charm,10k Gold,19.0,40.0,,,,40.0,Male,48.0,Regular,4.0
"Friday, November 4, 2022",repiar,Custom Repairs,,,,50.0,,,50.0,Female,70.0,Rare,4.3
"Friday, November 4, 2022",silver chain and charm,Chain and Charm,Silver,24.0,,106.0,,,106.0,Male,69.0,Occasional,4.6
"Friday, November 4, 2022",14/diamond ring ob layaway,Ring,Gold/Diamond,120.0,100.0,,,,100.0,Male,68.0,Occasional,5.0
"Saturday, November 5, 2022",silver ring,Ring,Silver,15.0,,31.8,,,31.8,Male,18.0,Occasional,3.3
"Saturday, November 5, 2022",repiar,Custom Repairs,,,55.0,,,,55.0,Female,26.0,Occasional,4.2
"Saturday, November 5, 2022",10k gold bracelet,Bracelet,10k Gold,74.0,,,197.8,,197.8,Female,26.0,Regular,3.5
"Saturday, November 5, 2022",silver hoops,Hoops,Silver,30.0,,,197.8,,197.8,Male,25.0,Regular,4.2
"Saturday, November 5, 2022",10k hoops,Hoops,10k Gold,140.0,,,197.8,,197.8,Female,37.0,Regular,3.3
"Saturday, November 5, 2022",name plate silver,Custom Name Necklace,Silver,65.0,,,197.8,,197.8,Female,59.0,Occasional,4.6
"Saturday, November 5, 2022",10k chain,Chain,10k Gold,64.0,,,197.78,,197.78,Male,48.0,Regular,3.7
"Saturday, November 5, 2022",silver hoops,Hoops,Silver,15.0,,,73.14,,73.14,Male,29.0,Regular,4.5
"Saturday, November 5, 2022",repiar,Custom Repairs,,,,,15.0,,15.0,Male,58.0,Occasional,4.3
"Saturday, November 5, 2022",frots pick up,Custom Fronts,Silver,,190.0,35.0,,,225.0,Male,18.0,Regular,3.6
"Saturday, November 5, 2022",10k bracelet,Bracelet,10k Gold,64.0,,127.2,,,127.2,Male,56.0,Rare,4.9
"Saturday, November 5, 2022",repiar,Custom Repairs,10k Gold,,35.0,,,,35.0,Female,35.0,Rare,4.4
"Saturday, November 5, 2022",10k gold chain and charm,Chain and Charm,10k Gold,320.0,525.0,,,,525.0,Male,62.0,Regular,3.5
"Saturday, November 5, 2022",ring 14k gold pick up,Ring,Gold/Diamond,,400.0,250.0,,,650.0,Female,60.0,Regular,4.1
"Saturday, November 5, 2022",tennis chain,Chain,FJ,17.0,,127.2,,,127.2,Male,67.0,Occasional,3.8
"Saturday, November 5, 2022",gold studs,Studs,14k Gold,14.0,,45.0,,,45.0,Male,59.0,Occasional,4.8
"Sunday, November 6, 2022",silver ring,Ring,Silver,8.0,55.0,,,,55.0,Female,21.0,Occasional,3.7
"Monday, November 7, 2022",silver chain go,Chain,Silver,75.0,,212.0,,,212.0,Male,53.0,Regular,4.6
"Tuesday, November 8, 2022",14k band,Ring,14k Gold,129.0,,300.0,,,300.0,Male,60.0,Occasional,4.8
"Tuesday, November 8, 2022",10k gold /diamond studs,Ring,Gold/Diamond,646.0,,1000.0,,,1000.0,Female,63.0,Regular,3.8
"Tuesday, November 8, 2022",silver studs,Studs,Silver,8.0,,39.2,,,39.2,Female,23.0,Rare,4.1
"Tuesday, November 8, 2022",silver studs,Studs,Silver,8.0,,39.2,,,39.2,Female,48.0,Occasional,3.8
"Tuesday, November 8, 2022",10k gold chain,Chain,10k Gold,32.0,60.0,,,,60.0,Others,24.0,Regular,3.6
"Tuesday, November 8, 2022",steel bracelet x2,Bracelet,St. Steel,20.0,,95.34,,,95.34,Male,23.0,Regular,4.6
"Tuesday, November 8, 2022",14k chain,Chain,14k Gold,159.0,,300.0,,,300.0,Male,24.0,Regular,4.0
"Tuesday, November 8, 2022",14k custom charm,Custom Name Necklace,14k Gold,120.0,,300.0,,,300.0,Female,29.0,Regular,4.2
"Tuesday, November 8, 2022",silver rope,Chain,Silver,20.0,,63.6,,,63.6,Male,41.0,Regular,4.7
"Thursday, November 10, 2022",tennis chain and charm,Chain and Charm,FJ,40.0,,120.0,,,120.0,Male,26.0,Occasional,3.4
"Thursday, November 10, 2022",10k chain,Chain,10k Gold,109.0,,233.0,,,233.0,Female,30.0,Occasional,4.7
"Thursday, November 10, 2022",silver rope chain,Chain,Silver,24.0,,106.0,,,106.0,Others,32.0,Occasional,4.5
"Thursday, November 10, 2022",silver charm,Charm,Silver,14.0,,74.18,,,74.18,Male,67.0,Regular,4.1
"Thursday, November 10, 2022",silver studs,Studs,Silver,3.0,,26.5,,,26.5,Male,45.0,Regular,4.3
"Thursday, November 10, 2022",repiar,Custom Repairs,,,20.0,,,,20.0,Male,64.0,Occasional,3.8
"Friday, November 11, 2022",silver studs,Studs,Silver,10.0,,37.1,,,37.1,Male,31.0,Occasional,3.6
"Friday, November 11, 2022",rinbg rezing,Custom Repairs,,,110.0,,,,110.0,Male,53.0,Rare,3.3
"Friday, November 11, 2022",fronts x 12,Custom Fronts,10k Gold,454.0,180.0,,,,180.0,Female,52.0,Occasional,4.8
"Saturday, November 12, 2022",watch repiar,Custom Repairs,,,30.0,,,,30.0,Male,46.0,Rare,4.4
"Saturday, November 12, 2022",repiar,Custom Repairs,,,,31.8,,,31.8,Female,31.0,Rare,4.1
"Saturday, November 12, 2022",silver chain and charm,Chain and Charm,Silver,40.0,,104.94,,,104.94,Male,36.0,Occasional,3.3
"Saturday, November 12, 2022",siver chain on layaway,Chain,Silver,,,20.0,,,20.0,Female,52.0,Occasional,4.5
"Saturday, November 12, 2022",silver studs,Studs,Silver,16.0,,95.4,,,95.4,Male,59.0,Occasional,4.1
"Saturday, November 12, 2022",chain repiar,Custom Repairs,,,,42.4,,,42.4,Female,39.0,Regular,3.5
"Saturday, November 12, 2022",chain and charm,Chain and Charm,Silver,20.0,,110.0,,,110.0,Female,48.0,Occasional,4.1
"Saturday, November 12, 2022",ice chain 10y,Chain,10k Gold,755.2,,,1000.0,,1000.0,Female,41.0,Regular,3.3
"Saturday, November 12, 2022",diamond pendent,Charm,Gold/Diamond,1000.0,,,2000.0,,2000.0,Male,41.0,Occasional,4.2
"Saturday, November 12, 2022",silver/diamond earring,Studs,Silver/Diamond,100.0,,,300.0,,300.0,Others,35.0,Occasional,3.8
"Saturday, November 12, 2022",10k diamond earring,Studs,Gold/Diamond,299.0,,,600.0,,600.0,Female,36.0,Regular,5.0
"Saturday, November 12, 2022",silver bracelet,Bracelet,Silver,34.0,,,200.0,,200.0,Male,60.0,Regular,4.0
"Monday, November 14, 2022",fj chain and charm,Chain and Charm,FJ,65.0,250.0,,,,250.0,Female,66.0,Occasional,4.3
"Sunday, November 13, 2022",tungstunfg ring,Ring,Tungsten,10.0,,50.0,,,50.0,Male,50.0,Regular,3.6
"Sunday, November 13, 2022",silver cross,Charm,Silver,22.0,,56.0,,,56.0,Female,35.0,Occasional,4.5
"Sunday, November 13, 2022",silver ring,Ring,Silver,10.0,,63.6,,,63.6,Male,37.0,Regular,3.4
"Sunday, November 13, 2022",10k gold chain and charm,Chain and Charm,10k Gold,67.0,,100.0,,,100.0,Female,18.0,Regular,4.6
"Sunday, November 13, 2022",sold earring,Studs,14k Gold,8.0,,30.0,,,30.0,Female,29.0,Regular,3.9
"Sunday, November 13, 2022",silver/diamond earring,Studs,Silver/Diamond,152.0,,350.0,,,350.0,Female,61.0,Rare,4.7
"Sunday, November 13, 2022",silver /diamond pendant,Chain and Charm,Silver/Diamond,41.0,,211.8,,,211.8,Male,37.0,Occasional,3.8
"Sunday, November 13, 2022",10k gold bottomx6,Custom Fronts,10k Gold,210.0,,170.0,,,170.0,Male,35.0,Occasional,3.3
"Sunday, November 13, 2022",brass bracelet,Bracelet,FJ,35.0,,126.14,,,126.14,Female,32.0,Regular,3.7
"Sunday, November 13, 2022",silver chain,Chain,Silver,11.0,,60.0,,,60.0,Female,54.0,Rare,4.5
"Sunday, November 13, 2022",silver pendant,Charm,Silver,24.0,,95.0,,,95.0,Female,52.0,Rare,3.8
"Sunday, November 13, 2022",gold chain and charm,Chain and Charm,10k Gold,195.0,,,390.0,,390.0,Female,49.0,Regular,4.0
"Sunday, November 13, 2022",1diamond studs,Studs,Gold/Diamond,150.0,,,300.0,,300.0,Female,30.0,Regular,3.8
"Sunday, November 13, 2022",diamond studs,Studs,Gold/Diamond,79.0,,,150.0,,150.0,Others,23.0,Regular,3.5
"Sunday, November 13, 2022",10k gold bracelet,Bracelet,10k Gold,179.0,45.0,,110.0,,155.0,Female,61.0,Occasional,3.7
"Tuesday, November 15, 2022",repiar chain,Custom Repairs,,,,20.0,,,20.0,Female,22.0,Regular,4.5
"Tuesday, November 15, 2022",repiar chain,,,,,25.0,,,25.0,Male,26.0,Rare,3.5
"Tuesday, November 15, 2022",citizen watch,Watch,Citizen,40.0,,159.0,,,159.0,Male,65.0,Occasional,4.8
"Wednesday, November 16, 2022",repiar,Custom Repairs,,,,15.0,,,15.0,Female,49.0,Regular,3.9
"Thursday, November 17, 2022",fronts x 3,Custom Fronts,10k Gold,105.0,230.0,,,,230.0,Female,59.0,Regular,4.1
"Thursday, November 17, 2022",silver tennis bracelet,Bracelet,Silver,20.0,,100.0,,,100.0,Female,49.0,Occasional,3.5
"Friday, November 18, 2022",fronts pick up,Custom Fronts,10k Gold,,,170.0,,,170.0,Female,41.0,Regular,3.8
"Friday, November 18, 2022",silver chain gp,Chain,Silver,,,85.99,,,85.99,Female,58.0,Regular,3.6
"Friday, November 18, 2022",bottom pick up,Custom Fronts,10k Gold,,300.0,,,,300.0,Male,23.0,Occasional,3.5
"Saturday, November 19, 2022",steel chain,Chain,St. Steel,4.0,25.0,,,,25.0,Female,53.0,Occasional,3.7
"Saturday, November 19, 2022",repiar,Custom Repairs,,,,25.0,,,25.0,Male,39.0,Occasional,4.9
"Saturday, November 19, 2022",repiar,Custom Repairs,,,,40.0,,,40.0,Male,32.0,Regular,3.9
"Saturday, November 19, 2022",silver hoops,Hoops,Silver,14.0,,47.7,,,47.7,Male,43.0,Regular,4.9
"Saturday, November 19, 2022",silver studs,Studs,Silver,6.0,25.0,,,,25.0,Female,28.0,Occasional,4.0
"Saturday, November 19, 2022",repiar,Custom Repairs,,,,30.0,,,30.0,Male,32.0,Regular,4.7
"Saturday, November 19, 2022",repiar,Custom Repairs,,,15.0,,,,15.0,Others,53.0,Regular,3.4
"Saturday, November 19, 2022",steel chain and charm,Chain and Charm,St. Steel,10.0,106.0,,,,106.0,Male,20.0,Regular,4.5
"Saturday, November 19, 2022",cuban chain,Chain,FJ,79.0,,300.0,,,300.0,Others,36.0,Occasional,3.5
"Saturday, November 19, 2022",cuban chain,Chain,FJ,79.0,,300.0,,,300.0,Male,31.0,Regular,4.3
"Saturday, November 19, 2022",fj charm,Chain and Charm,FJ,85.0,,195.0,,,195.0,Male,53.0,Regular,3.4
"Saturday, November 19, 2022",silver stud,Studs,Silver,3.0,,31.8,,,31.8,Male,57.0,Occasional,4.1
"Saturday, November 19, 2022",silver studs,Studs,Silver,3.0,,26.5,,,26.5,Female,62.0,Occasional,3.5
"Sunday, November 20, 2022",add money on custom charm,Custom Name Necklace,14k Gold,,,200.0,,,200.0,Others,33.0,Regular,4.1
"Sunday, November 20, 2022",silver studs,Studs,Silver,10.0,,53.0,,,53.0,Male,33.0,Occasional,3.9
"Sunday, November 20, 2022",10k gold chain,Chain,10k Gold,131.2,,270.3,,,270.3,Male,64.0,Regular,3.9
"Sunday, November 20, 2022",10k gold charm,Chain and Charm,10k Gold,135.0,,280.9,,,280.9,Female,35.0,Rare,3.7
"Sunday, November 20, 2022",tennis chain and charm,Chain and Charm,FJ,50.0,,220.0,,,220.0,Male,70.0,Regular,4.7
"Monday, November 21, 2022",repiar,Custom Repairs,,,20.0,,,,20.0,Male,45.0,Regular,5.0
"Tuesday, November 22, 2022",silver chain,Chain,Silver,26.0,,100.7,,,100.7,Male,67.0,Rare,5.0
"Tuesday, November 22, 2022",repiar,Custom Repairs,,,,53.0,,,53.0,Female,55.0,Regular,4.1
"Wednesday, November 23, 2022",10k hoops,Hoops,10k Gold,153.6,,250.0,,,250.0,Female,48.0,Regular,4.1
"Wednesday, November 23, 2022",invicta watch,Watch,Invicta,75.0,,159.0,,,159.0,Female,45.0,Rare,4.3
"Wednesday, November 23, 2022",fj chain,Chain,FJ,75.0,,159.0,,,159.0,Male,37.0,Regular,5.0
"Wednesday, November 23, 2022",invicta watch,Watch,Invicta,60.0,125.0,,,,125.0,Male,23.0,Occasional,3.5
"Wednesday, November 23, 2022",fj chain,Chain,FJ,60.0,125.0,,,,125.0,Female,43.0,Regular,4.6
"Wednesday, November 23, 2022",silver ring,Ring,Silver,14.0,100.0,,,,100.0,Female,33.0,Occasional,5.0
"Wednesday, November 23, 2022",14k studs,Studs,14k Gold,18.0,,79.5,,,79.5,Male,28.0,Occasional,4.3
"Wednesday, November 23, 2022",repiar x2,Custom Repairs,,,,80.0,,,80.0,Male,40.0,Regular,4.9
"Friday, November 25, 2022",silver charm and chain,Chain and Charm,Silver,54.0,,110.0,,,110.0,Others,62.0,Occasional,4.9
"Friday, November 25, 2022",10k gold chain and charm,Chain and Charm,10k Gold,285.0,,425.0,,,425.0,Male,64.0,Regular,4.1
"Friday, November 25, 2022",fj cuban chain,Chain and Charm,FJ,89.0,,265.0,,,265.0,Female,18.0,Regular,4.9
"Friday, November 25, 2022",silver chain and charm,Chain and Charm,Silver/Diamond,70.0,150.0,,,,150.0,Male,28.0,Regular,3.8
"Friday, November 25, 2022",gold charm,Charm,10k Gold,51.0,100.0,,,,100.0,Male,19.0,Rare,4.1
"Friday, November 25, 2022",steel ring,Ring,St. Steel,10.0,,75.0,,,75.0,Male,67.0,Regular,4.9
"Friday, November 25, 2022",silver chain,Chain,Silver,95.0,200.0,,,,200.0,Male,66.0,Regular,4.7
"Friday, November 25, 2022",bracelet,Bracelet,Silver,95.0,200.0,,,,200.0,Male,47.0,Occasional,3.8
"Friday, November 25, 2022",repiar,Custom Repairs,,,,10.0,,,10.0,Male,49.0,Regular,4.7
"Friday, November 25, 2022",ear preacing,Custom Piercing,FJ,5.0,,63.6,,,63.6,Others,33.0,Regular,3.8
"Friday, November 25, 2022",ring silver,Ring,Silver,16.0,100.0,,,,100.0,Female,33.0,Occasional,5.0
"Friday, November 25, 2022",silver cross charm,Charm,Silver,12.0,63.0,,,,63.0,Male,56.0,Regular,4.5
"Friday, November 25, 2022",diamond studs,Studs,Silver/Diamond,40.0,110.0,,,,110.0,Female,30.0,Regular,3.8
"Friday, November 25, 2022",black studs silver,Studs,Silver,3.0,40.0,,,,40.0,Male,37.0,Regular,3.4
"Friday, November 25, 2022",invicta watch,Watch,Invicta,40.0,,143.1,,,143.1,Others,57.0,Occasional,4.9
"Friday, November 25, 2022",silver ring,Ring,Silver,30.0,,206.7,,,206.7,Female,22.0,Regular,4.1
"Friday, November 25, 2022",tennis chain,Chain,FJ,18.0,,159.5,,,159.5,Female,50.0,Regular,4.0
"Friday, November 25, 2022",silver chain,Chain,Silver,20.0,,90.1,,,90.1,Male,54.0,Occasional,4.2
"Friday, November 25, 2022",10k gold chain,Chain,10k Gold,112.0,,265.0,,,265.0,Male,60.0,Regular,3.4
"Friday, November 25, 2022",fj chain,Chain,FJ,100.0,200.0,65.0,,,265.0,Female,44.0,Regular,3.4
"Friday, November 25, 2022",fronts pick up,Custom Fronts,10k Gold,,250.0,,,,250.0,Male,27.0,Regular,3.9
"Friday, November 25, 2022",silver chain and charm,Chain and Charm,Silver,82.0,,126.14,,,126.14,Male,59.0,Occasional,3.6
"Friday, November 25, 2022",14k studs,Studs,14k Gold,15.0,,47.7,,,47.7,Female,53.0,Occasional,3.5
"Friday, November 25, 2022",gos fronts,Custom Fronts,Silver,33.0,2.0,60.0,,,62.0,Female,51.0,Occasional,3.8
"Saturday, November 26, 2022",name earring chaka,Custom Name Necklace,Silver,110.0,,159.0,,,159.0,Female,68.0,Regular,4.9
"Saturday, November 26, 2022",repiar,Custom Repairs,,,,15.0,,,15.0,Female,30.0,Regular,5.0
"Saturday, November 26, 2022",ring,Ring,Silver,10.0,,106.0,,,106.0,Male,31.0,Regular,4.7
"Saturday, November 26, 2022",pendant,Chain and Charm,Silver,15.0,,106.0,,,106.0,Male,49.0,Occasional,4.0
"Saturday, November 26, 2022",rerpiar,Custom Repairs,,,,15.0,,,15.0,Female,23.0,Regular,4.9
"Saturday, November 26, 2022",14k earring,Studs,14k Gold,15.0,,53.0,,,53.0,Female,38.0,Occasional,3.3
"Saturday, November 26, 2022",picture charms x 3,Charm,Silver,168.0,,445.26,,,445.26,Female,40.0,Regular,3.5
"Saturday, November 26, 2022",repiar,Custom Repairs,,,15.0,,,,15.0,Female,57.0,Regular,4.9
"Saturday, November 26, 2022",cleaning,Custom Repairs,,,5.0,,,,5.0,Male,36.0,Regular,4.3
"Saturday, November 26, 2022",silver studs,Studs,Silver,,30.0,,,,30.0,Male,53.0,Regular,4.6
"Saturday, November 26, 2022",silver ring,Ring,Silver,,84.0,,,,84.0,Male,65.0,Occasional,4.6
"Saturday, November 26, 2022",10k gold chain,Chain,10k Gold,250.0,,424.0,,,424.0,Male,18.0,Regular,3.3
"Saturday, November 26, 2022",silver chain and charm on layaway,Chain and Charm,Silver,38.0,,20.0,,,20.0,Female,50.0,Occasional,4.3
"Saturday, November 26, 2022",10k gold chain and charm,Chain and Charm,10k Gold,173.0,100.0,220.0,,,320.0,Female,41.0,Occasional,4.5
"Saturday, November 26, 2022",14k studs,Studs,14k Gold,23.0,,116.6,,,116.6,Female,54.0,Regular,3.7
"Saturday, November 26, 2022",silver chain and charm,Chain and Charm,Silver,16.0,,147.34,,,147.34,Male,36.0,Regular,4.4
"Saturday, November 26, 2022",fj watch,Watch,FJ,15.0,,79.5,,,79.5,Male,58.0,Regular,3.8
"Saturday, November 26, 2022",14k earring,Studs,14k Gold,14.0,5.0,90.1,,,95.1,Male,38.0,Regular,3.4
"Saturday, November 26, 2022",10k gold chain,Chain,10k Gold,112.0,,227.9,,,227.9,Female,37.0,Regular,4.2
"Saturday, November 26, 2022",fj chain,Chain,FJ,70.0,,212.0,,,212.0,Female,50.0,Occasional,3.7
"Saturday, November 26, 2022",10k gold charm,Charm,10k Gold,172.8,250.0,,,,250.0,Male,46.0,Regular,4.2
"Saturday, November 26, 2022",silver chain,Chain,Silver,30.0,,143.1,,,143.1,Male,59.0,Regular,4.3
"Sunday, November 27, 2022",10k gold charm,Charm,10k Gold,16.0,65.0,,,,65.0,Male,35.0,Regular,4.5
"Sunday, November 27, 2022",steel ring x2,Ring,St. Steel,20.0,69.0,,,,69.0,Male,55.0,Regular,4.8
"Sunday, November 27, 2022",steel bracelet,Bracelet,St. Steel,15.0,,83.74,,,83.74,Male,36.0,Occasional,4.8
"Sunday, November 27, 2022",silver hoops,Hoops,Silver,10.0,47.0,,,,47.0,Female,20.0,Regular,4.1
"Sunday, November 27, 2022",fj watch,Watch,FJ,12.0,53.0,,,,53.0,Male,57.0,Occasional,3.4
"Sunday, November 27, 2022",studs,Studs,Silver,20.0,100.0,,,,100.0,Female,23.0,Regular,5.0
"Sunday, November 27, 2022",10k fronts x 8,Custom Fronts,10k Gold,280.0,115.0,,,,115.0,Female,53.0,Rare,4.2
"Sunday, November 27, 2022",silver /diamond studs,Studs,Silver,210.0,,400.0,,,400.0,Male,55.0,Regular,4.7
"Sunday, November 27, 2022",jewelery repiar,Custom Repairs,,,20.0,,,,20.0,Male,26.0,Regular,4.9
"Sunday, November 27, 2022",silver chain,Chain,Silver,136.2,220.0,,,,220.0,Male,66.0,Regular,3.7
"Monday, November 28, 2022",10k gold chain and char,Chain and Charm,10k Gold,185.6,,408.1,,,408.1,Female,63.0,Regular,4.7
"Tuesday, November 29, 2022",14k cuban chain,Chain,14k Gold,277.0,,424.0,,,424.0,Male,24.0,Occasional,4.2
"Tuesday, November 29, 2022",10k charm,Charm,10k Gold,60.0,130.0,,,,130.0,Others,62.0,Regular,4.4
"Tuesday, November 29, 2022",silver chain and charm on layaway,Chain and Charm,Silver,34.0,,25.0,,,25.0,Female,50.0,Occasional,4.1
"Tuesday, November 29, 2022",reoiar,Custom Repairs,,,,80.0,,,80.0,Female,34.0,Occasional,3.4
"Tuesday, November 29, 2022",steel ring,Ring,St. Steel,10.0,,47.8,,,47.8,Male,24.0,Rare,3.9
"Tuesday, November 29, 2022",steel bracelet,Bracelet,St. Steel,15.0,,90.0,,,90.0,Female,41.0,Regular,4.6
"Wednesday, November 30, 2022",add money on layaway,Bracelet,10k Gold,,76.0,,,,76.0,Male,45.0,Regular,3.9
"Wednesday, November 30, 2022",fronts pick up,Custom Fronts,Silver,,20.0,47.0,,,67.0,Female,24.0,Occasional,4.4
"Thursday, December 1, 2022",repiar watch,Watch,,,,15.0,,,15.0,Male,63.0,Regular,4.9
"Thursday, December 1, 2022",10k charm,Charm,10k Gold,32.0,,90.0,,,90.0,Male,28.0,Regular,4.0
"Thursday, December 1, 2022",14k ball earring,Studs,14k Gold,15.0,,53.0,,,53.0,Male,48.0,Regular,4.1
"Thursday, December 1, 2022",name necklace leniyah,Custom Name Necklace,Silver,35.0,,159.0,,,159.0,Female,69.0,Regular,4.1
"Thursday, December 1, 2022",silver fronts x4,Custom Fronts,Silver,44.0,164.0,,,,164.0,Others,44.0,Rare,4.7
"Friday, December 2, 2022",silver chain and charm,Chain and Charm,Silver,98.0,,,343.44,,343.44,Female,43.0,Regular,3.9
"Friday, December 2, 2022",silver chain and charm,Chain and Charm,Silver/Diamond,53.0,,302.1,,,302.1,Male,67.0,Occasional,4.0
"Saturday, December 3, 2022",gols chain,Chain,10k Gold,236.0,,470.0,,,470.0,Female,21.0,Regular,4.8
"Saturday, December 3, 2022",siamond charm,Charm,Gold/Diamond,379.5,,610.0,,,610.0,Female,51.0,Occasional,4.1
"Saturday, December 3, 2022",diamond ring,Ring,Gold/Diamond,384.5,,610.0,,,610.0,Male,47.0,Rare,4.6
"Saturday, December 3, 2022",diamond ring,Ring,Gold/Diamond,396.0,,610.0,,,610.0,Female,32.0,Regular,4.5
"Saturday, December 3, 2022",silver ring,Ring,Silver,20.0,,95.0,,,95.0,Male,59.0,Rare,4.7
"Saturday, December 3, 2022",14k custom charm,Custom Name Necklace,14k Gold,,,200.0,,,200.0,Male,42.0,Regular,4.4
"Saturday, December 3, 2022",repiar,Custom Repairs,,,,15.0,,,15.0,Female,36.0,Regular,4.4
"Saturday, December 3, 2022",silver ring,Ring,Silver,28.0,80.0,,,,80.0,Others,55.0,Occasional,4.4
"Saturday, December 3, 2022",ear pearcing,Custom Piercing,14k Gold,15.0,,79.5,,,79.5,Others,59.0,Regular,4.0
"Saturday, December 3, 2022","silver chain amd char,",Chain and Charm,Silver,25.0,120.0,,,,120.0,Others,36.0,Regular,3.7
"Saturday, December 3, 2022",fronts pick up,Custom Fronts,10k Gold,,400.0,,,,400.0,Female,41.0,Occasional,4.7
"Saturday, December 3, 2022",silver chain and charm,Chain and Charm,Silver,,,126.14,,,126.14,Male,54.0,Occasional,3.5
"Saturday, December 3, 2022",repiart,Custom Repairs,,,,15.0,,,15.0,Male,26.0,Occasional,4.5
"Saturday, December 3, 2022",name bracelet baby,Bracelet,10k Gold,84.0,,159.0,,,159.0,Female,21.0,Occasional,4.9
"Saturday, December 3, 2022",fj bracelet,Bracelet,FJ,35.0,,196.1,,,196.1,Male,46.0,Rare,4.9
"Sunday, December 4, 2022",gold pendant 10,Charm,10k Gold,96.0,,159.0,,,159.0,Others,43.0,Occasional,5.0
"Sunday, December 4, 2022",silver studs,Studs,Silver,15.0,60.0,,,,60.0,Female,66.0,Rare,4.3
"Sunday, December 4, 2022",gold charm,Charm,10k Gold,29.7,,84.6,,,84.6,Male,68.0,Regular,3.5
"Sunday, December 4, 2022",10k gold chain and charm,Chain and Charm,10k Gold,220.0,,350.0,,,350.0,Male,55.0,Occasional,4.6
"Sunday, December 4, 2022",silver studs,Studs,Silver,10.0,,68.9,,,68.9,Male,32.0,Regular,3.9
"Monday, December 5, 2022",repiar,Custom Repairs,,,5.0,,,,5.0,Male,51.0,Occasional,4.7
"Monday, December 5, 2022",10k gold fronts,Custom Fronts,10k Gold,140.0,,140.1,,,140.1,Male,19.0,Occasional,4.1
"Monday, December 5, 2022",silver chain,Chain,Silver,41.0,,185.5,,,185.5,Others,45.0,Regular,3.8
"Monday, December 5, 2022",name earring pick up,Hoops,Silver,,,159.0,,,159.0,Female,55.0,Occasional,4.2
"Monday, December 5, 2022",10k chain and charm,Chain and Charm,10k Gold,176.0,,,260.0,,260.0,Male,40.0,Regular,3.4
"Monday, December 5, 2022",14k bracelet,Bracelet,14k Gold,350.0,450.0,,,,450.0,Male,70.0,Occasional,3.6
"Tuesday, December 6, 2022",repiar,Custom Repairs,,,40.0,,,,40.0,Female,69.0,Rare,3.7
"Tuesday, December 6, 2022",silver chain,Chain,Silver,25.0,,148.4,,,148.4,Male,56.0,Regular,3.5
"Wednesday, December 7, 2022",silver ring,Ring,Silver,20.0,85.0,,,,85.0,Female,42.0,Regular,3.3
"Wednesday, December 7, 2022",repiar,Custom Repairs,,,25.0,,,,25.0,Male,58.0,Regular,4.1
"Thursday, December 8, 2022",silver /daimond studs,Studs,Silver/Diamond,117.0,,265.0,,,265.0,Male,21.0,Regular,4.1
"Thursday, December 8, 2022",silver chain,Chain,Silver,15.0,,79.5,,,79.5,Female,59.0,Occasional,4.9
"Thursday, December 8, 2022",repiar,Custom Repairs,,,45.0,,,,45.0,Male,28.0,Regular,3.5
"Thursday, December 8, 2022",steel ring,Ring,St. Steel,10.0,,61.3,,,61.3,Female,42.0,Occasional,3.3
"Thursday, December 8, 2022",silver studs,Studs,Silver,10.0,,50.0,,,50.0,Male,29.0,Occasional,4.7
"Thursday, December 8, 2022",repiar rinhg,Custom Repairs,,,25.0,,,,25.0,Male,40.0,Regular,3.5
"Thursday, December 8, 2022",repiar chain cleaning,Custom Repairs,,,,15.0,,,15.0,Male,45.0,Regular,4.4
"Friday, December 9, 2022",silver chain rope,Chain,Silver,45.0,,100.0,,,100.0,Male,27.0,Occasional,3.4
"Friday, December 9, 2022",chain silver,Chain,Silver,45.0,,100.0,,,100.0,Female,66.0,Regular,3.6
"Friday, December 9, 2022",chain silver,Chain,Silver,45.0,,100.0,,,100.0,Male,68.0,Rare,4.2
"Friday, December 9, 2022",duiamond charm,Charm,Silver/Diamond,45.0,,150.0,,,150.0,Male,21.0,Occasional,4.1
"Friday, December 9, 2022",diamond heart charm,Charm,Gold/Diamond,189.0,,400.0,,,400.0,Male,47.0,Occasional,4.1
"Friday, December 9, 2022",diamond heart charm,Charm,Gold/Diamond,420.0,,679.0,,,679.0,Female,48.0,Occasional,3.9
"Friday, December 9, 2022",diamond a charm,Chain and Charm,Gold/Diamond,119.0,,220.0,,,220.0,Male,44.0,Occasional,4.6
"Friday, December 9, 2022",invicta watch,Watch,Invicta,129.0,,408.1,,,408.1,Male,40.0,Regular,4.4
"Friday, December 9, 2022",hoop silver,Hoops,Silver,15.0,,70.0,,,70.0,Male,68.0,Rare,4.7
"Friday, December 9, 2022",silver/diamond studs,Studs,Silver/Diamond,152.0,,317.6,,,317.6,Female,47.0,Regular,4.5
"Friday, December 9, 2022",silver studs,Studs,Silver,10.0,,100.0,,,100.0,Female,63.0,Regular,3.7
"Friday, December 9, 2022",earpercing,Custom Piercing,St. Steel,5.0,,30.0,,,30.0,Female,31.0,Occasional,5.0
"Friday, December 9, 2022",nose ring 10k gold,Studs,10k Gold,20.0,85.0,,,,85.0,Male,35.0,Regular,3.9
