Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Finance,Others,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Saturday, April 29, 2023",invicta watch,Watch,Invicta,70.0,,185.0,,,185.0,Male,41.0,Regular,4.7
"Saturday, April 29, 2023",silver charm,Charm,Silver,15.0,,63.6,,,63.6,Male,41.0,Rare,3.7
"Saturday, April 29, 2023",14k studs,Studs,14k Gold,40.0,148.0,,,,148.0,Female,21.0,Rare,3.9
"Saturday, April 29, 2023",rerpiar,Custom Repairs,,,15.0,,,,15.0,Male,33.0,Occasional,3.4
"Saturday, April 29, 2023",rope chain,Chain,Silver,15.0,,94.34,,,94.34,Male,41.0,Regular,4.6
"Sunday, April 30, 2023",fj chain and charm,Chain and Charm,FJ,17.0,106.0,,,,106.0,Male,25.0,Occasional,4.4
"Sunday, April 30, 2023",tennis charm,Charm,FJ,17.0,106.0,,,,106.0,Male,34.0,Occasional,4.4
"Sunday, April 2, 2023",fronts x2,Custom Fronts,10k Gold,,,175.0,,,175.0,Female,22.0,Occasional,4.1
"Sunday, April 2, 2023",repiar pick up,Custom Repairs,,,45.0,,,,45.0,Male,50.0,Rare,3.9
"Sunday, April 2, 2023",ceocharm,Charm,FJ,55.0,,265.0,,,265.0,Male,26.0,Occasional,5.0
"Wednesday, March 1, 2023",10k Gold Ghain,Chain,10k Gold,348.0,300.0,185.0,,,485.0,Male,68.0,Occasional,4.2
"Wednesday, March 1, 2023",fronts top and bottom,Custom Fronts,10k Gold,,,,795.0,,795.0,Female,51.0,Regular,4.8
"Wednesday, March 1, 2023",name earring,Custom Name Necklace,Silver,100.0,,,318.0,,318.0,Male,43.0,Regular,3.5
"Wednesday, March 1, 2023",14k studs,Studs,14k Gold,25.0,100.0,,,,100.0,Female,32.0,Occasional,3.3
"Wednesday, March 1, 2023",dc charm pick up,Charm,Silver,,440.0,,,,440.0,Others,56.0,Occasional,4.7
"Wednesday, March 1, 2023",10k charm,Charm,10k Gold,172.8,,296.5,,,296.5,Female,26.0,Occasional,4.3
"Wednesday, March 1, 2023",repiar,Custom Repairs,,,,15.0,,,15.0,Male,48.0,Regular,3.6
"Thursday, March 2, 2023",repiar,Custom Repairs,,,,47.7,,,47.7,Female,61.0,Regular,4.8
"Friday, March 3, 2023",picture charm pick up,Charm,Silver,,,110.0,,,110.0,Male,28.0,Regular,4.1
"Friday, March 3, 2023",steel ring,Ring,St. Steel,4.0,,90.1,,,90.1,Female,53.0,Regular,3.4
"Friday, March 3, 2023",invicta,Watch,Invicta,145.0,20.0,192.0,,,212.0,Male,56.0,Regular,4.2
"Friday, March 3, 2023",repiar,Custom Repairs,,,,42.4,,,42.4,Male,30.0,Regular,4.0
"Saturday, March 4, 2023",fj chain,Chain,FJ,125.0,,386.9,,,386.9,Female,21.0,Occasional,4.2
"Saturday, March 4, 2023",14k studs,Studs,14k Gold,18.0,,68.9,,,68.9,Male,32.0,Regular,4.8
"Saturday, March 4, 2023",fronts pick up,Custom Fronts,Silver,,90.0,,,,90.0,Female,58.0,Occasional,4.9
"Saturday, March 4, 2023",charm,Charm,Silver,5.0,40.0,,,,40.0,Male,45.0,Regular,4.3
"Saturday, March 4, 2023",10k gold chain and charm,Chain and Charm,10k Gold,137.6,312.7,,,,312.7,Female,51.0,Regular,4.8
"Sunday, March 5, 2023",steel ring,Ring,FJ,10.0,85.0,,,,85.0,Male,59.0,Rare,4.7
"Sunday, March 5, 2023",steel ring,Ring,FJ,10.0,,68.9,,,68.9,Female,47.0,Regular,3.4
"Sunday, March 5, 2023",fashion watch,Watch,FJ,10.0,100.0,,,,100.0,Female,32.0,Rare,5.0
"Sunday, March 5, 2023",earprecing,Custom Piercing,,,90.0,,,,90.0,Female,51.0,Regular,4.1
"Sunday, March 5, 2023",silver ring,Ring,Silver,15.0,100.0,,,,100.0,Female,52.0,Occasional,4.1
"Sunday, March 5, 2023",silver ring,Ring,Silver,15.0,100.0,,,,100.0,Male,63.0,Regular,4.1
"Sunday, March 5, 2023",studs,Studs,Silver,15.0,100.0,,,,100.0,Female,39.0,Occasional,3.5
"Sunday, March 5, 2023",sil/diamond studs,Studs,Silver/Diamond,70.0,,200.0,,,200.0,Male,68.0,Regular,3.8
"Monday, March 6, 2023",jewelery repiar,Custom Repairs,,,,55.0,,,55.0,Others,19.0,Occasional,3.5
"Monday, March 6, 2023",silver hoops,Hoops,Silver,28.0,,116.6,,,116.6,Female,23.0,Regular,4.1
"Monday, March 6, 2023",10k gold charm,Charm,10k Gold,41.6,,159.0,,,159.0,Male,54.0,Regular,4.7
"Monday, March 6, 2023",repiar,Custom Repairs,,,,120.0,,,120.0,Male,38.0,Occasional,4.0
"Tuesday, March 7, 2023",tennis chain and charm,Chain and Charm,FJ,100.0,,450.0,,,450.0,Female,21.0,Occasional,4.6
"Tuesday, March 7, 2023",silver chain only,Chain,Silver,15.0,,85.0,,,85.0,Female,41.0,Occasional,3.5
"Tuesday, March 7, 2023",add money,,,,,30.0,,,30.0,Female,37.0,Occasional,3.9
"Tuesday, March 7, 2023",ear percing,Custom Piercing,St. Steel,2.0,80.0,,,,80.0,Female,29.0,Regular,3.7
"Tuesday, March 7, 2023",earring 14k,Studs,14k Gold,16.0,75.0,,,,75.0,Female,51.0,Regular,4.5
"Wednesday, March 8, 2023",repiar,Custom Repairs,,,,15.0,,,15.0,Female,54.0,Regular,4.1
"Wednesday, March 8, 2023",10k hoopd,Hoops,10k Gold,134.4,,195.0,,,195.0,Male,51.0,Regular,3.5
"Wednesday, March 8, 2023",chain on layaway,Chain,10k Gold,48.0,30.0,,,,30.0,Male,31.0,Regular,5.0
"Thursday, March 9, 2023",10k gold ancklet,Anklet,10k Gold,54.4,,164.3,,,164.3,Female,46.0,Regular,4.4
"Thursday, March 9, 2023",silver earring,Studs,Silver,,,31.2,,,31.2,Male,29.0,Regular,3.6
"Friday, March 10, 2023",diamond/sil mens diamond,Ring,Silver/Diamond,105.0,333.0,,,,333.0,Female,67.0,Regular,3.7
"Friday, March 10, 2023",10k gold chain and charm,Chain and Charm,10k Gold,108.0,350.0,,,,350.0,Male,69.0,Regular,3.9
"Friday, March 10, 2023",silver chaina dn charm,Chain and Charm,10k Gold,63.0,,135.0,,,135.0,Female,45.0,Occasional,4.6
"Friday, March 10, 2023",silver studs,Studs,Silver,18.0,,85.0,,,85.0,Male,54.0,Regular,4.6
"Friday, March 10, 2023",silver ring,Ring,Silver,15.0,,106.0,,,106.0,Male,65.0,Occasional,4.7
"Friday, March 10, 2023",silver chain and charm,Chain and Charm,Silver,60.0,,185.0,,,185.0,Female,65.0,Occasional,3.3
"Saturday, March 11, 2023",add money on charm,Charm,Silver,,,150.0,,,150.0,Female,19.0,Regular,3.4
"Saturday, March 11, 2023",silver chain and charm,Chain and Charm,Silver,35.0,211.0,,,,211.0,Female,68.0,Rare,4.1
"Saturday, March 11, 2023",silver chain,Chain,Silver,40.0,,159.0,,,159.0,Female,37.0,Regular,3.4
"Saturday, March 11, 2023",fronts pick,Custom Fronts,10k Gold,,165.0,,,,165.0,Male,66.0,Regular,5.0
"Saturday, March 11, 2023",picture charm x2,Custom Fronts,Silver,70.0,,130.0,,,130.0,Female,67.0,Regular,3.9
"Saturday, March 11, 2023",gold/silver fronts,Custom Fronts,Silver,,150.0,55.5,,,205.5,Female,21.0,Occasional,4.7
"Saturday, March 11, 2023",citizen watch,Watch,Citizen,180.0,48.0,357.8,,,405.8,Male,57.0,Regular,4.6
"Saturday, March 11, 2023",reepiar,Custom Repairs,,,,45.0,,,45.0,Male,43.0,Regular,4.8
"Saturday, March 11, 2023",10k gold charm,Charm,10k Gold,144.0,,265.0,,,265.0,Female,20.0,Regular,3.4
"Sunday, March 12, 2023",silver chain and charm,Chain and Charm,Silver,20.0,,79.5,,,79.5,Male,44.0,Regular,3.7
"Sunday, March 12, 2023",repiar,Custom Repairs,,,10.0,,,,10.0,Female,69.0,Regular,3.6
"Tuesday, March 14, 2023",percing,Custom Piercing,St. Steel,,75.0,,,,75.0,Female,21.0,Regular,4.4
"Monday, March 13, 2023",silver clearner,Custom Repairs,Silver,,15.0,,,,15.0,Male,31.0,Regular,4.9
"Monday, March 13, 2023",repiar,Custom Repairs,,,,5.3,,,5.3,Female,51.0,Occasional,4.3
"Monday, March 13, 2023",cuban chain onlayaway,Chain,Silver/Diamond,,100.0,79.5,,,179.5,Female,60.0,Occasional,3.9
"Monday, March 13, 2023",silver ring,Ring,Silver,10.0,,106.0,,,106.0,Female,61.0,Regular,4.3
"Wednesday, March 15, 2023",steel chain,Chain,St. Steel,4.0,,31.8,,,31.8,Male,26.0,Regular,4.4
"Wednesday, March 15, 2023",fromts x6,Custom Fronts,Silver,,240.0,,,,240.0,Male,21.0,Regular,3.5
"Wednesday, March 15, 2023",fronts x 6,Custom Fronts,10k Gold,,,280.9,,,280.9,Male,36.0,Rare,3.4
"Wednesday, March 15, 2023",percing,Custom Piercing,St. Steel,,55.0,,,,55.0,Female,52.0,Regular,4.1
"Thursday, March 16, 2023",silver earing,Studs,Silver,10.0,,53.0,,,53.0,Male,22.0,Regular,4.6
"Thursday, March 16, 2023",silverring,Ring,Silver,10.0,,74.2,,,74.2,Male,19.0,Regular,4.1
"Thursday, March 16, 2023",cad work,Charm,Silver,,100.0,,,,100.0,Female,63.0,Rare,4.0
"Thursday, March 16, 2023",steel chain and charm,Chain and Charm,St. Steel,20.0,,169.6,,,169.6,Male,24.0,Occasional,4.2
"Friday, March 17, 2023",pick charm pick up,Charm,Silver,,,250.0,,,250.0,Female,54.0,Occasional,4.4
"Friday, March 17, 2023",silver chain and charm,Chain and Charm,Silver,12.0,,77.73,,,77.73,Male,23.0,Regular,3.9
"Friday, March 17, 2023",silver bracelet,Bracelet,Silver,12.0,,77.73,,,77.73,Female,58.0,Regular,5.0
"Friday, March 17, 2023",silver ring,Ring,Silver,18.0,,77.74,,,77.74,Female,36.0,Regular,4.4
"Friday, March 17, 2023",repiar,Custom Repairs,,,45.0,,,,45.0,Female,45.0,Regular,3.8
"Friday, March 17, 2023",10k /diamond,Studs,10k Gold,180.0,,275.0,,,275.0,Female,28.0,Occasional,4.0
"Friday, March 17, 2023",refund,,,,,-30.0,,,-30.0,Male,50.0,Occasional,3.3
"Friday, March 17, 2023",letter n,Chain and Charm,Silver,20.0,,90.1,,,90.1,Female,35.0,Regular,3.8
"Friday, March 17, 2023",silver charm,Charm,Silver,10.0,,100.0,,,100.0,Male,40.0,Regular,4.9
"Friday, March 17, 2023",st st chain,Chain,St. Steel,2.0,37.0,,,,37.0,Male,52.0,Occasional,4.9
"Friday, March 17, 2023",14k studs,Studs,14k Gold,8.0,,68.9,,,68.9,Female,20.0,Regular,3.3
"Friday, March 17, 2023",invicta watch,Watch,Invicta,85.0,,200.0,,,200.0,Female,29.0,Regular,3.4
"Saturday, March 18, 2023",studs,Studs,Silver,,40.0,,,,40.0,Male,33.0,Occasional,4.9
"Saturday, March 18, 2023",chain on layaway,Chain,Silver,,,150.0,,,150.0,Male,38.0,Occasional,4.9
"Saturday, March 18, 2023",cuban chain,Chain,FJ,85.0,,212.0,,,212.0,Male,38.0,Regular,4.3
"Saturday, March 18, 2023",silver pendant,Charm,Silver,14.0,,136.74,,,136.74,Male,25.0,Occasional,4.8
"Saturday, March 18, 2023",steel ring,Ring,St. Steel,4.0,,60.0,,,60.0,Male,54.0,Occasional,4.2
"Saturday, March 18, 2023",jewelery repiar,Custom Repairs,,,,45.0,,,45.0,Male,56.0,Occasional,4.7
"Saturday, March 18, 2023",jewelery repiar,Custom Repairs,,,,20.0,,,20.0,Others,36.0,Regular,3.7
"Sunday, March 19, 2023",repiar,Custom Repairs,,,5.0,,,,5.0,Male,29.0,Regular,3.4
"Sunday, March 19, 2023",jewelery repi,Custom Repairs,,,,15.0,,,15.0,Others,64.0,Occasional,3.7
"Sunday, March 19, 2023",repiar,Custom Repairs,,,,45.0,,,45.0,Male,46.0,Occasional,4.4
"Monday, March 20, 2023",repiar,Custom Repairs,,,50.0,,,,50.0,Male,23.0,Occasional,4.7
"Monday, March 20, 2023",fj chain,Chain,FJ,110.0,,424.0,,,424.0,Female,59.0,Occasional,3.8
"Monday, March 20, 2023",silver diamond earring,Studs,Silver,64.0,,150.0,,,150.0,Male,42.0,Regular,3.4
"Monday, March 20, 2023",rope chian,Chain,Silver,29.0,,120.3,,,120.3,Male,29.0,Occasional,4.5
"Monday, March 20, 2023",8x 8 fronts,Custom Fronts,10k Gold,150.0,,,1441.6,,1441.6,Male,59.0,Occasional,5.0
"Tuesday, March 21, 2023",cuban chain,Chain,FJ,89.0,212.0,,,,212.0,Female,42.0,Occasional,4.8
"Wednesday, March 22, 2023",10k gold chain,Chain,10k Gold,160.0,200.0,,,,200.0,Male,47.0,Regular,4.4
"Wednesday, March 22, 2023",invicta watch,Watch,Invicta,45.0,,100.0,,,100.0,Female,52.0,Rare,4.8
"Wednesday, March 22, 2023",studs,Studs,Silver,10.0,,40.0,,,40.0,Female,47.0,Regular,4.7
"Wednesday, March 22, 2023",st st bracelet,Bracelet,St. Steel,12.0,,106.0,,,106.0,Female,51.0,Regular,3.9
"Wednesday, March 22, 2023",st st chain and charm,Chain and Charm,St. Steel,25.0,,106.0,,,106.0,Male,47.0,Occasional,3.6
"Wednesday, March 22, 2023",repiar,Custom Repairs,,,10.0,,,,10.0,Female,53.0,Regular,4.5
"Wednesday, March 22, 2023",st. steel bracelet,Bracelet,St. Steel,10.0,100.0,,,,100.0,Male,32.0,Regular,4.2
"Friday, March 24, 2023",10k chain,Chain,10k Gold,30.0,,75.0,,,75.0,Female,21.0,Occasional,4.4
"Saturday, March 25, 2023",10k charm,Charm,10k Gold,115.0,245.0,,,,245.0,Male,18.0,Regular,3.5
"Saturday, March 25, 2023",jewelery,Custom Repairs,,,25.0,,,,25.0,Female,40.0,Regular,4.8
"Saturday, March 25, 2023",14k chain,Chain,14k Gold,113.4,,208.1,,,208.1,Others,66.0,Regular,4.9
"Saturday, March 25, 2023",10k charm,Charm,10k Gold,48.0,,100.0,,,100.0,Female,50.0,Occasional,4.0
"Saturday, March 25, 2023",silver chain,Chain,Silver,16.0,,100.0,,,100.0,Female,66.0,Regular,5.0
"Saturday, March 25, 2023",fronts pick up,Custom Repairs,,,200.0,80.9,,,280.9,Others,20.0,Occasional,3.8
"Saturday, March 25, 2023",repiar,Custom Repairs,,,5.0,,,,5.0,Female,36.0,Occasional,4.8
"Saturday, March 25, 2023",10k rope pick up,Chain,10k Gold,,,109.0,,,109.0,Female,63.0,Occasional,3.7
"Saturday, March 25, 2023",10k gold chain,Chain,10k Gold,93.0,,200.0,,,200.0,Male,40.0,Regular,3.4
"Saturday, March 25, 2023",repiar,Custom Repairs,,,5.0,,,,5.0,Others,62.0,Regular,4.9
"Saturday, March 25, 2023",silver chain and charm,Chain and Charm,Silver,29.0,,100.0,,,100.0,Male,34.0,Regular,3.4
"Saturday, March 25, 2023",fj watch,Watch,FJ,10.0,,84.8,,,84.8,Female,40.0,Regular,4.6
"Saturday, March 25, 2023",fronts x4,Custom Fronts,10k Gold,,176.0,,,,176.0,Male,26.0,Regular,3.4
"Saturday, March 25, 2023",14k chain and 10k charm,Chain and Charm,10k Gold,425.0,650.0,,,,650.0,Male,43.0,Rare,4.4
"Saturday, March 25, 2023",silver charm,Charm,Silver,16.0,,68.9,,,68.9,Female,68.0,Regular,4.1
"Saturday, March 25, 2023",14k diamond ring on layaway,Ring,Gold/Diamond,1200.0,,100.0,,,100.0,Male,39.0,Regular,4.6
"Sunday, March 26, 2023",10k hoop,Hoops,10k Gold,60.0,100.0,,,,100.0,Male,59.0,Regular,4.5
"Monday, March 27, 2023",silver pendant,Chain and Charm,Silver,24.0,106.0,,,,106.0,Female,41.0,Regular,5.0
"Tuesday, March 28, 2023",steel ring,Custom Repairs,St. Steel,,,26.5,,,26.5,Female,39.0,Regular,3.6
"Tuesday, March 28, 2023",earpreacing,Custom Piercing,,,50.0,,,,50.0,Female,36.0,Regular,5.0
"Tuesday, March 28, 2023",10k/gp charm,Charm,Silver,60.0,,150.0,,,150.0,Female,49.0,Regular,3.8
"Wednesday, March 29, 2023",repiar,Custom Repairs,,,,10.6,,,10.6,Female,41.0,Regular,5.0
"Wednesday, March 29, 2023",repiar,Custom Repairs,,,,60.0,,,60.0,Male,42.0,Regular,4.0
"Wednesday, March 29, 2023",cleaming,Custom Repairs,,,10.0,,,,10.0,Male,39.0,Regular,4.8
"Thursday, March 30, 2023",fj bracelet,Bracelet,FJ,44.0,,185.0,,,185.0,Female,64.0,Regular,3.6
"Thursday, March 30, 2023",14k white gold,Chain,10k Gold,148.0,,333.9,,,333.9,Female,52.0,Regular,4.8
"Thursday, March 30, 2023",silver chain,Chain,Silver,28.0,,116.6,,,116.6,Male,53.0,Regular,3.9
"Friday, March 31, 2023",silver chain,Chain,Silver,36.0,,151.05,,,151.05,Others,30.0,Regular,4.4
"Friday, March 31, 2023",tungstung ring,Ring,Tungsten,16.0,,151.05,,,151.05,Female,56.0,Regular,4.8
"Friday, March 31, 2023",10k gold chain and charm,Chain and Charm,10k Gold,122.0,,249.81,,,249.81,Female,18.0,Rare,4.4
"Friday, March 31, 2023",repiar,Custom Repairs,,,,10.6,,,10.6,Female,32.0,Occasional,3.4
"Friday, March 31, 2023",silver chain and charm,Chain and Charm,Silver,37.0,100.0,,,,100.0,Female,35.0,Regular,4.3
"Wednesday, February 1, 2023",10k hoops,Hoops,10k Gold,70.0,,139.0,,,139.0,Male,52.0,Regular,4.6
"Wednesday, February 1, 2023",silver studs,Studs,Silver,5.0,,47.7,,,47.7,Male,67.0,Regular,3.6
"Wednesday, February 1, 2023",repiar,Custom Repairs,,,,15.0,,,15.0,Male,31.0,Regular,4.1
"Wednesday, February 1, 2023",add money on charmn,Charm,Silver,,,200.0,,,200.0,Male,26.0,Rare,4.8
"Wednesday, February 1, 2023",picture charm,Charm,Silver,,,125.0,,,125.0,Others,20.0,Regular,3.3
"Thursday, February 2, 2023",CUBAN CHAIN,Chain,FJ,120.0,,300.0,,,300.0,Female,26.0,Regular,4.2
"Thursday, February 2, 2023",SILVER STUDS,Studs,Silver,15.0,,55.0,,,55.0,Female,38.0,Regular,3.6
"Thursday, February 2, 2023",CUBAN CHAIN ON LAYAWAY,Chain,FJ,100.0,40.0,,,,40.0,Female,58.0,Occasional,4.7
"Thursday, February 2, 2023",SILVER BRACELET,Bracelet,Silver,28.0,,153.7,,,153.7,Male,32.0,Occasional,3.3
"Thursday, February 2, 2023",SILVER CHAIN AND CHARM,Chain and Charm,Silver,30.0,,153.7,,,153.7,Others,29.0,Regular,4.5
"Thursday, February 2, 2023",SILVER CHAIN AND CHARM,Chain and Charm,Silver,10.0,,43.1,,,43.1,Female,23.0,Regular,4.9
"Thursday, February 2, 2023",SILVER STUDS,Studs,Silver,10.0,,100.0,,,100.0,Male,26.0,Regular,4.4
"Thursday, February 2, 2023",SILVER CHARM,Charm,Silver,50.0,,150.0,,,150.0,Female,66.0,Regular,5.0
"Thursday, February 2, 2023",REPIAR,Custom Repairs,,,,21.2,,,21.2,Female,31.0,Regular,4.7
"Thursday, February 2, 2023",14K STUDS,Studs,14k Gold,22.0,,100.0,,,100.0,Others,37.0,Occasional,4.9
"Thursday, February 2, 2023",SILVER STUDS,Studs,Silver,4.0,,64.3,,,64.3,Female,56.0,Occasional,4.9
"Friday, February 3, 2023",SILVER.DIAMOND STUDS,Studs,Silver,58.0,,119.6,,,119.6,Female,52.0,Regular,4.3
"Friday, February 3, 2023",SILVER STUDS,Studs,Silver,12.0,,50.0,,,50.0,Others,66.0,Regular,4.7
"Friday, February 3, 2023",STEEL CHAIN AND CHARM,Chain and Charm,St. Steel,,,50.0,,,50.0,Others,34.0,Regular,4.7
"Friday, February 3, 2023",SILVER CHAIN,Chain,Silver,10.0,,90.1,,,90.1,Others,63.0,Regular,4.3
"Friday, February 3, 2023",REPIAR,,,,,5.0,,,5.0,Female,23.0,Rare,3.8
"Saturday, February 4, 2023",FJ CHAIN PICK UP,Chain,FJ,,278.0,,,,278.0,Male,33.0,Regular,3.6
"Saturday, February 4, 2023",STUDS,Studs,Silver,10.0,,35.0,,,35.0,Female,29.0,Regular,4.5
"Saturday, February 4, 2023",14K STUDS,Studs,14k Gold,22.0,,95.4,,,95.4,Female,23.0,Regular,3.8
"Saturday, February 4, 2023",CITIZEN WATCH,Watch,Citizen,40.0,,137.8,,,137.8,Male,40.0,Regular,4.7
"Saturday, February 4, 2023",REPIAR,Custom Repairs,,,40.0,,,,40.0,Female,31.0,Regular,4.9
"Saturday, February 4, 2023",REPIAR,Custom Repairs,,,15.0,,,,15.0,Male,63.0,Regular,4.9
"Saturday, February 4, 2023",STEEL RING,Ring,St. Steel,2.0,40.0,,,,40.0,Female,21.0,Regular,4.5
"Saturday, February 4, 2023",REPIAR,Custom Repairs,,,15.0,,,,15.0,Male,57.0,Regular,4.0
"Saturday, February 4, 2023",SILVER RING,Ring,Silver,10.0,,196.1,,,196.1,Female,46.0,Occasional,3.5
"Saturday, February 4, 2023",10K GOLD CHAIN AND CHARM,Chain and Charm,10k Gold,110.0,,238.5,,,238.5,Female,38.0,Regular,4.5
"Sunday, February 5, 2023",SILVER CHAIN,Chain,Silver,5.0,,31.8,,,31.8,Male,18.0,Regular,4.8
"Sunday, February 5, 2023",CUBAN CHAIN,Chain,FJ,100.0,100.0,200.0,,,300.0,Female,25.0,Regular,3.6
"Sunday, February 5, 2023",PIC CHAIN [PICK UP,Chain,Silver,,,124.0,,,124.0,Male,70.0,Rare,4.0
"Sunday, February 5, 2023",STEEL BRACCLET,Bracelet,St. Steel,10.0,,90.1,,,90.1,Male,37.0,Occasional,3.4
"Monday, February 6, 2023",STEEL BRACELET,Bracelet,St. Steel,10.0,100.0,,,,100.0,Female,30.0,Regular,4.3
"Monday, February 6, 2023",10K GOLD/DIAMOND RING,Ring,Gold/Diamond,329.0,850.0,,,,850.0,Male,33.0,Regular,4.5
"Monday, February 6, 2023",SILVER BLUE DIAMOND RING,Ring,Silver/Diamond,94.0,285.0,,,,285.0,Female,69.0,Occasional,3.3
"Monday, February 6, 2023",SILVER CHARM,Charm,Silver,20.0,79.0,,,,79.0,Male,41.0,Regular,3.4
"Tuesday, February 7, 2023",10K GOLD CHAIN AND CHARM,Chain and Charm,10k Gold,169.0,,280.0,,,280.0,Male,18.0,Regular,3.6
"Tuesday, February 7, 2023",14K STUDS,Studs,14k Gold,22.0,,74.2,,,74.2,Others,26.0,Regular,4.6
"Tuesday, February 7, 2023",FRONRS 10KW PICK UP,Custom Fronts,10k Gold,,,170.0,,,170.0,Male,31.0,Regular,4.0
"Tuesday, February 7, 2023",10K GOLD CHAINAND CHARM,Chain and Charm,10k Gold,473.6,600.0,,,,600.0,Female,26.0,Regular,4.2
"Tuesday, February 7, 2023",FJ CUBAN CHAIN,Chain,FJ,100.0,,296.8,,,296.8,Female,38.0,Regular,4.8
"Tuesday, February 7, 2023",STUDS,Studs,14k Gold,18.0,,90.1,,,90.1,Male,25.0,Regular,5.0
"Wednesday, February 8, 2023",REPIAR,Custom Repairs,,,,15.0,,,15.0,Male,26.0,Regular,4.8
"Wednesday, February 8, 2023",10K GOLD CHAIN AND CHARM,Chain and Charm,10k Gold,143.0,,194.0,,,194.0,Male,43.0,Regular,4.8
"Wednesday, February 8, 2023",14K CHAIN AND CHARM,Chain and Charm,14k Gold,142.0,,195.0,,,195.0,Male,35.0,Regular,4.6
"Wednesday, February 8, 2023",10K GOLD CHAIN AND CHARM,Chain and Charm,10k Gold,142.0,,194.0,,,194.0,Male,31.0,Regular,3.5
"Wednesday, February 8, 2023",14K STUDS,Studs,14k Gold,12.0,53.0,,,,53.0,Male,67.0,Occasional,4.1
"Thursday, February 9, 2023",REPIAR,Custom Repairs,,,,15.0,,,15.0,Male,45.0,Rare,4.7
"Thursday, February 9, 2023",STUDS,Studs,Silver,3.0,,21.2,,,21.2,Others,47.0,Occasional,4.1
"Thursday, February 9, 2023",SILVER/GOLD HOOP,Hoops,Silver,40.0,,84.8,,,84.8,Male,43.0,Occasional,4.8
"Thursday, February 9, 2023",10K GOLD HOOP,Hoops,10k Gold,40.0,,84.8,,,84.8,Female,49.0,Regular,4.0
"Thursday, February 9, 2023",SILVER EARRING,Studs,Silver,,,28.6,,,28.6,Female,42.0,Regular,4.9
"Thursday, February 9, 2023",10K GOLD CHAIN AND CHARM,Chain and Charm,10k Gold,83.0,150.0,,,,150.0,Female,44.0,Regular,4.0
"Thursday, February 9, 2023",10K BABY BRACELET,Bracelet,10k Gold,48.0,,80.0,,,80.0,Male,60.0,Regular,3.9
"Friday, February 10, 2023",SILVER PIC CHARM,Charm,Silver,,,106.0,,,106.0,Male,58.0,Regular,3.8
"Friday, February 10, 2023",REPIAR,Custom Repairs,,,,26.5,,,26.5,Male,33.0,Regular,4.1
"Friday, February 10, 2023",REPIAR,Custom Repairs,,,,15.0,,,15.0,Female,61.0,Regular,4.7
"Friday, February 10, 2023",SILVER STUDS,Studs,Silver,12.0,,83.74,,,83.74,Male,22.0,Regular,4.4
"Friday, February 10, 2023",1OK ANCKLET,Anklet,10k Gold,30.0,85.0,,,,85.0,Female,40.0,Occasional,3.4
"Friday, February 10, 2023",SILVER CHAIN,Chain,Silver,26.0,,100.0,,,100.0,Male,45.0,Occasional,3.6
"Friday, February 10, 2023",FJ WATCH,Watch,FJ,10.0,,100.7,,,100.7,Others,46.0,Regular,4.2
"Friday, February 10, 2023",FJ WATCH,Watch,FJ,10.0,,100.7,,,100.7,Male,35.0,Regular,3.5
"Saturday, February 11, 2023",10K GOLD BRACELET,Bracelet,10k Gold,89.8,,185.5,,,185.5,Male,21.0,Regular,3.7
"Saturday, February 11, 2023",10k ancklet,Anklet,10k Gold,28.8,,63.6,,,63.6,Male,26.0,Regular,4.4
"Saturday, February 11, 2023",sil stus,Studs,Silver,10.0,,40.0,,,40.0,Male,60.0,Regular,4.0
"Saturday, February 11, 2023",10k gold bracelet,Bracelet,10k Gold,60.8,,216.24,,,216.24,Male,67.0,Rare,3.7
"Saturday, February 11, 2023",10k gold chain and charm,Chain and Charm,10k Gold,89.6,,216.24,,,216.24,Male,52.0,Regular,3.5
"Saturday, February 11, 2023",repiar,Custom Repairs,,,15.0,,,,15.0,Male,37.0,Occasional,4.5
"Saturday, February 11, 2023",10k gold chain,Chain,10k Gold,131.2,,280.9,,,280.9,Male,18.0,Occasional,4.6
"Saturday, February 11, 2023",silver chain and charm,Chain and Charm,Silver,42.0,,115.0,,,115.0,Female,38.0,Regular,4.4
"Saturday, February 11, 2023",10k charm and chain,Chain and Charm,10k Gold,1048.0,,1800.0,,,1800.0,Female,54.0,Regular,4.9
"Saturday, February 11, 2023",silver chain and charm,Chain and Charm,Silver,58.0,,425.0,,,425.0,Female,34.0,Occasional,3.8
"Saturday, February 11, 2023",diamond earrring,Studs,Gold/Diamond,105.0,,425.0,,,425.0,Male,20.0,Regular,4.9
"Saturday, February 11, 2023",bracelet,Bracelet,10k Gold,35.0,,80.0,,,80.0,Male,42.0,Regular,4.6
"Saturday, February 11, 2023",repiar,Custom Repairs,,,,15.9,,,15.9,Male,29.0,Regular,3.8
"Saturday, February 11, 2023",sil studs,Studs,Silver,12.0,,68.9,,,68.9,Female,51.0,Regular,3.5
"Saturday, February 11, 2023",sil ring,Custom Repairs,Silver,15.0,100.0,,,,100.0,Male,68.0,Regular,4.8
"Saturday, February 11, 2023",cleaning,Custom Repairs,,,,40.0,,,40.0,Others,52.0,Regular,3.9
"Saturday, February 11, 2023",studs,Studs,,13.0,20.0,,,,20.0,Male,55.0,Regular,5.0
