Date,Description,Item Category,Material Category,Cost Price,Cash,Credit,Total Sale,gender,age,visit_frequency,satisfaction_rating
"Sunday, November 10, 2019",silver chain and charm on layaway,Chain and Charm,Silver,27,25,,25,Female,19.0,Regular,5.0
"Sunday, November 10, 2019",name plate pick up,Custom Name Necklace,Custom,,60,,60,Female,62.0,Occasional,3.9
"Sunday, November 10, 2019",st st bracelet,Bracelet,FJ,12,,127.2,127.2,Female,34.0,Regular,4.8
"Sunday, November 10, 2019",silver ring,Ring,Silver,19,159,,159,Male,32.0,Regular,3.7
"Sunday, November 10, 2019",custom fronts,Custom Fronts,Custom,44,,127.2,127.2,Female,69.0,Rare,3.9
"Sunday, November 10, 2019",silver ring,Ring,Silver,16,,80,80,Male,31.0,Regular,4.3
"Sunday, November 10, 2019",silver stud,Earring,Silver,3,20,,20,Male,68.0,Regular,4.9
"Sunday, November 10, 2019",citizen watch,Watch,Branded,97.5,,200,200,Female,70.0,Regular,4.7
"Sunday, November 10, 2019",10k gold /daimond ring,Ring,Gold and Diamond,271,,450,450,Male,43.0,Rare,3.3
"Sunday, November 10, 2019",10k bracelet,Bracelet,10k Gold,242,,450,450,Male,37.0,Regular,4.1
"Sunday, November 10, 2019",sil stud,Earring,Silver,10,,107,107,Female,49.0,Regular,4.5
"Sunday, November 10, 2019",10k front x2,Custom Fronts,Custom,58,100,,100,Others,32.0,Regular,4.4
"Monday, November 11, 2019",sil stud,Earring,Silver,3,20,,20,Male,29.0,Regular,3.9
"Tuesday, November 12, 2019",silver stud,Earring,Silver,7,27,,27,Others,43.0,Occasional,3.6
"Tuesday, November 12, 2019",silver stud,Earring,Silver,3,,20,20,Male,48.0,Regular,4.2
"Thursday, November 14, 2019",watch repiar,Custom Repairs,Generic,,10,,10,Others,65.0,Occasional,4.6
"Thursday, November 14, 2019",10k gold exchange,Chain,10k Gold,91.2,370,,370,Male,57.0,Regular,4.7
"Thursday, November 14, 2019",10k charm pick up,Charm,10k Gold,,50,,50,Female,42.0,Rare,4.1
"Thursday, November 14, 2019",silver stud,Earring,Silver,7,,31.79,31.79,Male,57.0,Occasional,3.7
"Wednesday, November 13, 2019",add money on fronts,Custom Fronts,Custom,,80,,80,Female,69.0,Rare,4.3
"Wednesday, November 13, 2019",bracelet repiar watch repiar,Custom Repairs,Generic,10,,80,80,Female,20.0,Regular,3.5
"Friday, November 15, 2019",st st chain,Chain,FJ,7,,50,50,Male,31.0,Occasional,4.7
"Friday, November 15, 2019",st st bracelet,Bracelet,FJ,10,,60,60,Female,60.0,Regular,4.7
"Friday, November 15, 2019",st st earring,Earring,Silver,8,,75.5,75.5,Male,47.0,Regular,4.7
"Friday, November 15, 2019",fjr chain,Chain,FJR,55,280,,280,Male,20.0,Regular,4.2
"Friday, November 15, 2019",boluva watch,Watch,Branded,110,400,,400,Male,57.0,Regular,3.6
"Friday, November 15, 2019",silver ring,Ring,Silver,26,160,,160,Female,65.0,Rare,4.0
"Friday, November 15, 2019",silver/dia earring,Earring,Silver and Diamond,110,240,,240,Female,70.0,Regular,4.7
"Friday, November 15, 2019",st st bracelet,Bracelet,FJ,8,100,,100,Female,64.0,Regular,3.5
"Friday, November 15, 2019",add money on layaway,Watch,Branded,,,25,25,Male,29.0,Regular,4.8
"Friday, November 15, 2019",10k gold charm,Charm,10k Gold,72,,153.7,153.7,Female,40.0,Regular,4.7
"Friday, November 15, 2019",tungstung ring,Ring,FJ,8,30,,30,Female,62.0,Rare,3.6
"Friday, November 15, 2019",picture charm pick up,Pendant,Custom,,,200,200,Female,40.0,Occasional,3.3
"Saturday, November 16, 2019",hoop silver,Hoops,Silver,45,90,,90,Male,52.0,Occasional,4.8
"Saturday, November 16, 2019",silver pendant,Pendant,Silver,10,,63.6,63.6,Female,33.0,Regular,4.7
"Saturday, November 16, 2019",stst ring,Ring,FJ,10,40,,40,Male,66.0,Regular,4.0
"Saturday, November 16, 2019",fjr charm,Charm,FJR,30,200,,200,Female,58.0,Occasional,3.9
"Saturday, November 16, 2019",repiar,Custom Repairs,Generic,,,12,12,Female,69.0,Regular,4.7
"Saturday, November 16, 2019",silver pendant,Pendant,Silver,10,53,,53,Female,56.0,Occasional,4.3
"Saturday, November 16, 2019",fj watch and bracelet,Watch,FJ,35,,106,106,Female,23.0,Occasional,3.9
"Saturday, November 16, 2019",name plate jade,Custom Name Necklace,Custom,35,80,,80,Male,69.0,Occasional,4.1
"Saturday, November 16, 2019",fj chain,Chain,FJ,7.7,7.7,40,47.7,Male,38.0,Occasional,3.6
"Saturday, November 16, 2019",fj chain and charm,Chain and Charm,FJ,15,,68.9,68.9,Female,69.0,Regular,4.2
"Saturday, November 16, 2019",14k stud,Earring,10k Gold,16,32,,32,Female,26.0,Occasional,3.4
"Saturday, November 16, 2019",repiar,Custom Repairs,Generic,,,10,10,Male,63.0,Regular,3.9
"Saturday, November 16, 2019",teeth pick up,Custom Fronts,Custom,,,20,20,Female,67.0,Regular,4.6
"Saturday, November 16, 2019",silver chain and charm,Chain and Charm,Silver,38,60,40,100,Female,59.0,Regular,3.4
"Saturday, November 16, 2019",repiar,Custom Repairs,Generic,,,10.6,10.6,Male,68.0,Regular,3.5
"Saturday, November 16, 2019",silver chain,Chain,Silver,26,100,,100,Others,54.0,Regular,4.5
"Saturday, November 16, 2019",10k hoop earring,Hoops,10k Gold,60,,185,185,Male,23.0,Regular,4.1
"Saturday, November 16, 2019",add money on layaway,Chain,14K Gold,,,50,50,Male,41.0,Regular,4.8
"Saturday, November 16, 2019",925 chain,Chain,Silver,25,,84.79,84.79,Female,39.0,Regular,4.0
"Saturday, November 16, 2019",silver chain and charm,Chain and Charm,Silver,45,,190.8,190.8,Female,22.0,Regular,4.0
"Sunday, November 17, 2019",st st band x2,Ring,FJ,18,,115.54,115.54,Male,59.0,Regular,3.8
"Sunday, November 17, 2019",silver charm,Charm,Silver,10,37.1,,37.1,Female,19.0,Regular,4.5
"Sunday, November 17, 2019",10k/diamond ring,Ring,Gold and Diamond,380,,530,530,Female,35.0,Regular,3.4
"Sunday, November 17, 2019",silver band,Ring,Silver,19,,104.94,104.94,Male,69.0,Regular,4.3
"Sunday, November 17, 2019",st st chain,Chain,FJ,19,106,,106,Female,29.0,Regular,4.6
"Sunday, November 17, 2019",st st chain x3,Chain,FJ,6,111,,111,Male,57.0,Regular,3.5
"Sunday, November 17, 2019",silver chain x3,Charm,Silver,40,111,,111,Male,61.0,Regular,3.6
"Sunday, November 17, 2019",repiar,Custom Repairs,Generic,0,12,,12,Female,35.0,Regular,4.4
"Sunday, November 17, 2019",sil tennis bracelet,Bracelet,Silver,26,,100,100,Male,18.0,Occasional,3.6
"Sunday, November 17, 2019",silver chain,Chain,Silver,10,,32.5,32.5,Male,45.0,Regular,5.0
"Sunday, November 17, 2019",silver chain,Chain,Silver,16,,95.39,95.39,Male,39.0,Regular,3.6
"Sunday, November 17, 2019",citizen watch on lay away,Watch,Branded,45,,20,20,Male,57.0,Regular,3.4
"Monday, November 18, 2019",st st chain x4,Chain,FJ,15,,42.4,42.4,Female,57.0,Regular,4.2
"Monday, November 18, 2019",repiar,Custom Repairs,Generic,,5,,5,Female,19.0,Occasional,4.3
"Monday, November 18, 2019",10k gold chain,Chain,,50.4,85,,85,Others,19.0,Regular,4.7
"Tuesday, November 19, 2019",repiar,Custom Repairs,Generic,,,15,15,Male,64.0,Rare,4.7
"Tuesday, November 19, 2019",fronts pick up,Custom Fronts,Custom,,100,,100,Female,28.0,Regular,4.1
"Tuesday, November 19, 2019",10k gold chain and charm,Chain and Charm,10k Gold,80,,174.9,174.9,Female,60.0,Regular,3.5
"Tuesday, November 19, 2019",fj charm,Charm,FJ,4,,53,53,Male,55.0,Regular,3.5
"Wednesday, November 20, 2019",picture pendant,Pendant,Custom,101,60,50,110,Female,20.0,Regular,4.3
"Wednesday, November 20, 2019",silver earring,Earring,Silver and Diamond,11,,58.3,58.3,Male,51.0,Regular,4.8
"Wednesday, November 20, 2019",bulova watch,Watch,Branded,70,,200,200,Male,25.0,Regular,4.9
"Wednesday, November 20, 2019",silver bracelet,Bracelet,Silver,26,,160.4,160.4,Female,67.0,Regular,4.2
"Wednesday, November 20, 2019",silver chain,Chain,Silver,14,,45,45,Male,44.0,Regular,3.8
"Wednesday, November 20, 2019","add ,money on pendant",Pendant,Custom,,,150,150,Male,70.0,Rare,3.4
"Wednesday, November 20, 2019",lay away pick up,Chain,FJR,,,200,200,Male,26.0,Regular,3.3
"Wednesday, November 20, 2019",citizen watch,Watch,Branded,225,,470,470,Male,51.0,Regular,3.5
"Thursday, November 21, 2019",gold chain,Chain,10k Gold,24,53,,53,Female,65.0,Rare,3.9
"Thursday, November 21, 2019",citizen watch,Watch,Branded,60,,189,189,Male,68.0,Regular,4.4
"Saturday, November 23, 2019",silver earring,Earring,Silver and Diamond,11,90.1,,90.1,Female,48.0,Regular,4.8
"Saturday, November 23, 2019",silver stud,Earring,Silver,10,15,50,65,Others,57.0,Regular,4.5
"Saturday, November 23, 2019",silver bracelet,Bracelet,Silver,20,190,,190,Male,18.0,Occasional,4.6
"Saturday, November 23, 2019",fj chain and charm,Chain and Charm,FJ,7,53,,53,Male,37.0,Occasional,3.6
"Saturday, November 23, 2019",silver pendant,Pendant,Silver,10,,37.1,37.1,Male,45.0,Regular,4.3
"Saturday, November 23, 2019",layaway pick up,Chain,Silver,,100,,100,Female,55.0,Regular,3.4
"Saturday, November 23, 2019",tennis chin on lay away,Chain,FJR,25,50,,50,Male,32.0,Regular,4.0
"Saturday, November 23, 2019",st steel chain and charm,Chain and Charm,FJ,7,53,,53,Male,31.0,Regular,4.9
"Saturday, November 23, 2019",silver chain and charm,Chain and Charm,Silver,20,,195.4,195.4,Male,66.0,Occasional,3.4
"Saturday, November 23, 2019",10k gold chain,Chain,10k Gold,86.4,212,,212,Male,55.0,Regular,4.1
"Saturday, November 23, 2019",silver charm,Charm,Silver,17,,73.14,73.14,Female,53.0,Regular,4.2
"Saturday, November 23, 2019",14k gold stud,Earring,14K Gold,25,110,,110,Male,42.0,Occasional,3.5
"Saturday, November 23, 2019",name pickm up,Custom Name Necklace,Custom,,79,,79,Male,49.0,Regular,4.8
"Saturday, November 23, 2019",bracelet repiar,Custom Repairs,Generic,,42.4,,42.4,Female,53.0,Regular,3.9
"Saturday, November 23, 2019",watch pick up,Watch,Branded,,,138.99,138.99,Male,52.0,Regular,3.4
"Saturday, November 23, 2019",silver gold chain and charm,Chain and Charm,Silver,18,95.4,,95.4,Female,28.0,Occasional,4.0
"Saturday, November 23, 2019",silver ring,Ring,Silver,25,,105.99,105.99,Female,28.0,Regular,4.1
"Saturday, November 23, 2019",repiar,Custom Repairs,Generic,,18,,18,Female,29.0,Occasional,3.5
"Saturday, November 23, 2019",citizen watch,Watch,Branded,18,115.54,,115.54,Female,29.0,Occasional,4.9
"Saturday, November 23, 2019",fj charm,Charm,FJ,3,62.54,,62.54,Female,21.0,Rare,3.8
"Saturday, November 23, 2019",0ver,,,,1.02,,1.02,Male,25.0,Regular,4.5
"Sunday, November 24, 2019",silver ring,Ring,Silver,11.2,75,,75,Male,45.0,Occasional,3.7
"Sunday, November 24, 2019",silver chain and charm,Chain and Charm,Silver,29,94.54,,94.54,Female,32.0,Regular,3.6
"Sunday, November 24, 2019",pendant,Charm,FJ,5,15,,15,Male,37.0,Occasional,5.0
"Sunday, November 24, 2019",silver hoop,Hoops,Silver,,,25,25,Female,27.0,Rare,4.5
"Sunday, November 24, 2019",10k gold chain and charm,Chain and Charm,10k Gold,72,,127.2,127.2,Female,68.0,Regular,4.7
"Sunday, November 24, 2019",925 charm,Charm,Silver,28,,105.99,105.99,Male,42.0,Regular,3.6
"Monday, November 25, 2019",10k gold chain,Chain,10k Gold,50.4,,105.99,105.99,Female,38.0,Regular,4.9
"Monday, November 25, 2019",silver chain and charm,Chain and Charm,Silver,28,90.1,,90.1,Male,41.0,Rare,4.9
"Tuesday, November 26, 2019",chain exchange,Chain,Silver,-20,25,,25,Male,61.0,Regular,4.1
"Tuesday, November 26, 2019",silver pendant,Pendant,Silver,30,,63.6,63.6,Male,49.0,Occasional,4.0
"Tuesday, November 26, 2019",10k bracelet,Bracelet,10k Gold,132,,291.5,291.5,Female,29.0,Occasional,4.2
"Tuesday, November 26, 2019",10k bracelet,Bracelet,10k Gold,165.6,,318,318,Male,54.0,Regular,4.8
"Tuesday, November 26, 2019",FJ tennis chain,Chain,FJR,15,52,,52,Others,38.0,Occasional,4.9
"Wednesday, November 27, 2019",14k stud,Earring,14K Gold,7,40,,40,Male,43.0,Rare,4.3
"Wednesday, November 27, 2019",silver pedant,Pendant,Silver,10,63.6,,63.6,Female,33.0,Occasional,4.3
"Wednesday, November 27, 2019",silver chain and charm,Chain and Charm,Silver,11,,98.39,98.39,Male,24.0,Regular,3.3
"Wednesday, November 27, 2019",repiar,Custom Repairs,Generic,,11,,11,Female,29.0,Occasional,3.9
"Wednesday, November 27, 2019",fj sport watch,Watch,FJ,7,26.5,,26.5,Female,49.0,Regular,4.2
"Wednesday, November 27, 2019",smart watch,Watch,FJ,10,58.3,,58.3,Female,26.0,Regular,4.7
"Wednesday, November 27, 2019",silver stud,Earring,Silver,2,25,,25,Male,31.0,Regular,3.5
"Wednesday, November 27, 2019",silver stud,Earring,Silver,2,,21.2,21.2,Male,59.0,Regular,4.4
"Wednesday, November 27, 2019",invicta watch,Watch,Branded,149,212,,212,Male,29.0,Occasional,4.4
"Thursday, November 28, 2019",gold chain and charm,Chain,10k Gold,105.6,,190.8,190.8,Male,32.0,Regular,4.9
"Thursday, November 28, 2019",10k gold chain,Chain,10k Gold,60,,127.2,127.2,Male,31.0,Regular,3.9
"Thursday, November 28, 2019",silver chain and charm,Chain and Charm,Silver,22,97,,97,Female,38.0,Regular,4.8
"Thursday, November 28, 2019",10k gold bracelet,Bracelet,10k Gold,103.2,210,,210,Male,49.0,Regular,3.6
"Thursday, November 28, 2019",silver / diamond earring,Earring,Silver and Diamond,15,,25,25,Female,37.0,Regular,4.5
"Thursday, November 28, 2019",silver ring,Ring,Silver,23,,84.79,84.79,Others,30.0,Regular,4.8
"Thursday, November 28, 2019",10k gold and diamod earrin,Earring,Gold and Diamond,17,,94.34,94.34,Female,21.0,Occasional,4.7
"Thursday, November 28, 2019",silver and diamond earring,Earring,Silver and Diamond,11,,59,59,Male,54.0,Regular,4.7
"Thursday, November 28, 2019",silver chain,Chain,Silver,24,58.3,,58.3,Female,45.0,Regular,3.6
"Thursday, November 28, 2019",silver chain and charm,Chain and Charm,Silver,30,,193.79,193.79,Male,64.0,Regular,4.1
"Thursday, November 28, 2019",silver bra,Bracelet,Silver,10,50,,50,Female,69.0,Occasional,4.7
"Thursday, November 28, 2019",silver chain and charm,Chain and Charm,Silver,46,140,,140,Male,53.0,Occasional,3.9
"Thursday, November 28, 2019",gold stud,Earring,14K Gold,7,,51.94,51.94,Male,41.0,Regular,4.1
"Thursday, November 28, 2019",silver ring,Ring,Silver,28,165,,165,Male,60.0,Occasional,3.9
"Friday, November 29, 2019",silver chain,Chain,Silver,14.6,50.32,,50.32,Male,49.0,Regular,3.7
"Friday, November 29, 2019",chain and charm,Chain and Charm,10k Gold,68,137,,137,Male,44.0,Regular,4.9
"Friday, November 29, 2019",game boy custum charm,Charm,FJR,20,137.8,,137.8,Male,24.0,Occasional,4.5
"Friday, November 29, 2019",silver chain,Chain,Silver,30,,227.88,227.88,Female,35.0,Regular,4.3
"Friday, November 29, 2019",silver ring,Ring,Silver,10,,,0,Female,37.0,Regular,4.5
"Friday, November 29, 2019",silver earring,Earring,Silver,23,,,0,Male,52.0,Occasional,4.7
"Friday, November 29, 2019",silver stud,Earring,Silver,10,,31.8,31.8,Female,66.0,Occasional,4.2
"Friday, November 29, 2019",stst ring,Ring,FJ,10,,185.5,185.5,Others,59.0,Regular,4.4
"Friday, November 29, 2019",gold/diamond ring,Ring,Gold and Diamond,271,,449.99,449.99,Male,38.0,Occasional,4.7
"Friday, November 29, 2019",michael kors watch,Watch,Branded,160,,296.8,296.8,Female,26.0,Occasional,4.9
"Friday, November 29, 2019",repiar,Custom Repairs,Generic,,12,,12,Male,50.0,Regular,4.3
"Friday, November 29, 2019",st st bracelet,Bracelet,FJ,10,106,,106,Male,25.0,Occasional,4.6
"Friday, November 29, 2019",silver charm,Charm,Silver,25,50,34.79,84.79,Male,35.0,Occasional,3.6
"Friday, November 29, 2019",st st chain and charm,Chain and Charm,FJ,7,63.59,,63.59,Male,50.0,Regular,3.4
"Friday, November 29, 2019",silver stud,Earring,Silver,8,,31.8,31.8,Female,52.0,Occasional,3.7
"Friday, November 29, 2019",fj chain and charm,Chain and Charm,FJ,8,,45,45,Female,47.0,Regular,3.7
"Friday, November 29, 2019",silver chain and charm,Chain and Charm,Silver,25,109,,109,Male,54.0,Regular,4.2
"Friday, November 29, 2019",silver pendant,Pendant,Silver,12,40,,40,Male,57.0,Regular,3.8
"Friday, November 29, 2019",10k gold/ dia ring,Ring,Gold and Diamond,,,150,150,Male,48.0,Occasional,3.8
"Friday, November 29, 2019",fj watch,Watch,FJ,10,,,0,Others,57.0,Occasional,3.8
"Friday, November 29, 2019",fj bracelet,Bracelet,FJ,10,,,0,Female,54.0,Regular,4.2
"Friday, November 29, 2019",10k gold/ diamond earring,Earring,Gold and Diamond,160,,260,260,Others,18.0,Occasional,5.0
"Friday, November 29, 2019",silver chain and charm,Chain and Charm,Silver,28,,99.99,99.99,Male,69.0,Occasional,3.7
"Friday, November 29, 2019",fj watch,Watch,FJ,19,95,,95,Female,65.0,Occasional,3.3
"Friday, November 29, 2019",repiar,Custom Repairs,Generic,,,12,12,Male,53.0,Regular,3.8
"Friday, November 29, 2019",silver/gold chain and charm,Chain and Charm,Silver,15,74,,74,Male,54.0,Rare,4.5
"Friday, November 29, 2019",silver charm,Charm,Silver,12,53,,53,Male,44.0,Occasional,4.1
"Friday, November 29, 2019",silver pendant,Pendant,Silver,10,37.1,,37.1,Male,54.0,Occasional,3.8
"Friday, November 29, 2019",silver ring,Ring,Silver,13,84.8,,84.8,Female,40.0,Regular,4.3
"Friday, November 29, 2019",stst chain and charm,Chain,FJ,20,90,,90,Female,68.0,Regular,3.4
"Friday, November 29, 2019",10k gold chain,Chain,10k Gold,50,100,,100,Male,28.0,Regular,3.9
"Friday, November 29, 2019",fj chain and charm x 2,Chain and Charm,FJ,50,,169.99,169.99,Female,69.0,Regular,4.7
"Friday, November 29, 2019",silver chain and charm,Chain and Charm,Silver,55,148,,148,Female,33.0,Regular,3.3
"Friday, November 29, 2019",10k gold fronts,Custom Fronts,Custom,174,,148.4,148.4,Female,53.0,Regular,3.4
"Friday, November 29, 2019",repiar,Custom Repairs,Generic,,,12,12,Female,32.0,Occasional,4.7
"Friday, November 29, 2019",silver chain and charm,Chain and Charm,Silver,15,,53,53,Male,27.0,Occasional,3.6
"Friday, November 29, 2019",14k stud,Earring,14K Gold,12,,63.6,63.6,Male,27.0,Occasional,3.9
"Friday, November 29, 2019",gold bracelet 10k,Bracelet,10k Gold,75,155,,155,Female,32.0,Regular,4.4
"Friday, November 29, 2019",fj,Chain,FJ,20,95,,95,Male,44.0,Occasional,3.4
"Friday, November 29, 2019",fj charm,Charm,FJ,5,35,,35,Female,33.0,Occasional,3.8
"Friday, November 29, 2019",fj chain,Chain,FJ,25,,100.7,100.7,Male,44.0,Rare,3.6
"Friday, November 29, 2019",10k gold chain,Chain,10k Gold,50,,105.99,105.99,Male,65.0,Rare,4.0
"Friday, November 29, 2019",silver chain chain,Chain,Silver,10,32,,32,Female,47.0,Regular,4.3
"Friday, November 29, 2019",st st chain and charm,Chain and Charm,FJ,10,95.39,,95.39,Male,44.0,Regular,3.7
"Saturday, November 30, 2019",watch repiar,Custom Repairs,Generic,,,12.72,12.72,Female,42.0,Regular,4.0
"Saturday, November 30, 2019",gold/diamond earring,Earring,Gold and Diamond,60,174.9,,174.9,Male,53.0,Regular,4.2
"Saturday, November 30, 2019",st st bracelet,Bracelet,FJ,10,,69,69,Female,52.0,Regular,4.9
"Saturday, November 30, 2019",10k gold chain,Chain,10k Gold,60,,148.4,148.4,Male,35.0,Occasional,3.7
"Saturday, November 30, 2019",10k gold/diamond charm,Charm,Gold and Diamond,179,,340,340,Male,43.0,Occasional,4.3
"Saturday, November 30, 2019",silver/diamond pendant,Pendant,Silver and Diamond,50,,204.84,204.84,Male,35.0,Regular,4.5
"Saturday, November 30, 2019",14k stud,Earring,10k Gold,10,31.8,,31.8,Male,43.0,Occasional,4.8
"Saturday, November 30, 2019",fj chain,Chain,FJ,5,,42.4,42.4,Male,45.0,Regular,3.3
"Saturday, November 30, 2019",silver stud,Earring,Silver,10,52.99,,52.99,Male,61.0,Occasional,4.7
"Saturday, November 30, 2019",silver chain and charm,Chain and Charm,Silver,22,106,,106,Male,49.0,Regular,4.8
"Saturday, November 30, 2019",st st chain and bracelet,Chain,FJ,12,,106,106,Female,70.0,Regular,4.0
"Saturday, November 30, 2019",gold chain,Chain,10k Gold,226,,412.34,412.34,Female,23.0,Regular,3.5
"Saturday, November 30, 2019",custum pendant,Charm,Custom,,,238.5,238.5,Female,66.0,Regular,4.0
"Saturday, November 30, 2019",gold chain,Chain,10k Gold,36,90.31,,90.31,Female,52.0,Occasional,4.7
"Saturday, November 30, 2019",silver earring,Hoops,Silver,10,,53,53,Male,24.0,Regular,3.5
"Saturday, November 30, 2019",silver pendant,Pendant,Silver,12,,106,106,Male,42.0,Rare,3.7
"Saturday, November 30, 2019",silver stud,Earring,Silver,3,,31.8,31.8,Female,65.0,Regular,3.9
"Saturday, November 30, 2019",chain repiar,Custom Repairs,Generic,10,,25,25,Male,62.0,Regular,4.1
"Saturday, November 30, 2019",gold chain and charm,Chain and Charm,10k Gold,98.4,,200.34,200.34,Male,65.0,Regular,3.7
"Saturday, November 30, 2019",14k gold chain,Chain,14K Gold,255,,400,400,Female,67.0,Regular,4.8
"Saturday, November 30, 2019",silver err,Earring,Silver,3,,37.1,37.1,Male,60.0,Occasional,4.3
"Saturday, November 30, 2019",silver chain,Chain,Silver,10,,42.4,42.4,Male,49.0,Regular,4.7
"Sunday, December 1, 2019",tungstung ring,Ring,FJ,10,,62.54,62.54,Female,53.0,Occasional,4.5
"Sunday, December 1, 2019",repiar,Custom Repairs,Custom,0,23,,23,Others,52.0,Regular,4.0
"Sunday, December 1, 2019",invicta,Watch,Branded,100,,169.59,169.59,Male,31.0,Regular,4.5
"Sunday, December 1, 2019",st st braclet repiar,Custom Repairs,Custom,,,35,35,Female,70.0,Regular,4.8
"Sunday, December 1, 2019",silver earring,Earring,Silver,2,,42.4,42.4,Female,60.0,Regular,4.1
"Monday, December 2, 2019",chain exchange,Chain,10k Gold,55,,95,95,Others,64.0,Regular,4.6
"Monday, December 2, 2019",st st bracelet,Bracelet,FJ,20,120,,120,Female,19.0,Occasional,4.0
"Monday, December 2, 2019",tungstung ring,Ring,FJ,8,45,,45,Male,43.0,Regular,3.7
"Monday, December 2, 2019",add money on lay away,Watch,Branded,,,20,20,Male,24.0,Occasional,3.3
"Monday, December 2, 2019",watch exchange,Watch,Branded,20,50,,50,Female,18.0,Regular,3.9
"Monday, December 2, 2019",tennis chain and chrm,Chain and Charm,FJR,45,265,,265,Female,58.0,Regular,3.5
"Tuesday, December 3, 2019",ray cake name earring,Earring,Custom,230,,150,150,Male,31.0,Regular,3.4
"Wednesday, December 4, 2019",gold fronts 6 white gold,Custom Fronts,Custom,174,15,65,80,Female,62.0,Regular,3.5
"Wednesday, December 4, 2019",10 k gold chan and charm,Chain and Charm,10k Gold,112.5,,221.54,221.54,Male,60.0,Regular,4.8
"Wednesday, December 4, 2019",fronts pick up,Custom Fronts,Custom,,,148,148,Others,22.0,Regular,3.4
"Wednesday, December 4, 2019",citizen watch,Watch,Branded,18,105,,105,Female,35.0,Regular,3.4
"Thursday, December 5, 2019",st st ring,Ring,FJ,5,,53,53,Male,47.0,Regular,3.9
"Thursday, December 5, 2019",sil stud,Earring,Silver,7,,42.4,42.4,Male,44.0,Occasional,3.6
"Friday, December 6, 2019",lay away pick up hoop earring,Hoops,10k Gold,,,80.99,80.99,Male,62.0,Occasional,5.0
"Friday, December 6, 2019",st st charm,Charm,FJ,3,26.5,,26.5,Male,44.0,Regular,4.4
"Friday, December 6, 2019",watch repair,Custom Repairs,Generic,,,40,40,Male,62.0,Regular,4.6
"Friday, December 6, 2019",tennis bracelet,Bracelet,FJ,12,68.9,,68.9,Male,37.0,Regular,4.5
"Friday, December 6, 2019",bm watch,Watch,FJ,25,,200,200,Male,70.0,Regular,4.8
"Friday, December 6, 2019",fjr tennis chain,Chain,FJR,20,,190.8,190.8,Others,29.0,Occasional,4.3
"Friday, December 6, 2019",silver chain,Chain,Silver,30,,100,100,Male,21.0,Occasional,4.0
"Saturday, December 7, 2019",FJ tennis chain pick up,Chain,FJR,,87.79,,87.79,Female,70.0,Rare,3.8
"Saturday, December 7, 2019",fj charm,Charm,FJ,8,40,,40,Male,60.0,Regular,3.4
"Saturday, December 7, 2019",silver stud,Earring,Silver,9,,63.58,63.58,Female,65.0,Regular,4.1
"Saturday, December 7, 2019",silver ring,Custom Repairs,Silver,32,,179.99,179.99,Male,40.0,Rare,4.4
"Saturday, December 7, 2019",10k gold chain and cahrm,Chain and Charm,10k Gold,102.5,,200.34,200.34,Female,45.0,Occasional,4.3
"Saturday, December 7, 2019",st st chain,Chain,FJ,20,,136.74,136.74,Female,46.0,Regular,4.9
"Saturday, December 7, 2019",silver chain,Chain,Silver,24,74.19,,74.19,Male,43.0,Regular,3.8
"Saturday, December 7, 2019",10k gold chain and charm,Chain and Charm,10k Gold,100,180,,180,Female,53.0,Regular,4.1
"Saturday, December 7, 2019",10k gold hoop,Hoops,10k Gold,92,,180.19,180.19,Male,69.0,Rare,4.1
"Saturday, December 7, 2019",silver ring,Ring,Silver,21,,126.14,126.14,Others,55.0,Regular,4.7
"Saturday, December 7, 2019",fj automatic watch,Watch,FJ,29,,105.99,105.99,Female,69.0,Occasional,5.0
"Saturday, December 7, 2019",silver pendant,Pendant,Silver,10,,63.59,63.59,Female,29.0,Occasional,4.4
"Saturday, December 7, 2019",tennis chain and charm,Chain and Charm,FJR,29,,95.39,95.39,Male,58.0,Regular,4.8
"Saturday, December 7, 2019",fj watch,Watch,FJ,30,,136.74,136.74,Female,32.0,Regular,4.0
"Saturday, December 7, 2019",silver pendant on layaway,Pendant,Silver,14,10,,10,Male,40.0,Regular,3.8
"Saturday, December 7, 2019",10k gold chain and charm,Chain and Charm,10k Gold,87,174.9,,174.9,Male,32.0,Regular,4.3
"Saturday, December 7, 2019",silver chain,Chain,Silver,11.8,20,27.7,47.7,Male,41.0,Regular,4.1
"Saturday, December 7, 2019",silver chain,Chain,Silver,20,,100,100,Female,67.0,Regular,3.4
"Saturday, December 7, 2019",fjr charm,Charm,FJR,10,,54.75,54.75,Male,30.0,Regular,3.9
"Saturday, December 7, 2019",silver rin,Ring,Silver,19,,201.4,201.4,Female,20.0,Regular,4.9
"Saturday, December 7, 2019",10k gold chain and charm,Chain and Charm,10k Gold,70,150,,150,Male,52.0,Regular,3.6
"Saturday, December 7, 2019",10k charm,Charm,10k Gold,37.5,,84.79,84.79,Male,63.0,Occasional,4.3
"Saturday, December 7, 2019",14k gold stud,Earring,14K Gold,7,,42.4,42.4,Female,62.0,Rare,4.8
"Saturday, December 7, 2019",fj watch,Watch,FJ,19,,73.14,73.14,Others,41.0,Regular,3.8
"Saturday, December 7, 2019",10 k gold chain and charm,Chain and Charm,10k Gold,88,,168.54,168.54,Male,47.0,Regular,4.7
"Sunday, December 8, 2019",silver chain and carm,Chain and Charm,Silver,32,,115.54,115.54,Male,62.0,Regular,4.2
